IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2005,false,,,,,,,,,,,,,9200,,,8100,,10000,"9,200 [8,100 – 10,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CUB,Cuba,Year,2005,false,,,,,,,,,,,,,9300,,,8400,,10000,"9,300 [8,400 – 10,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ITA,Italy,Year,2005,false,,,,,,,,,,,,,90000,,,78000,,98000,"90,000 [78,000 – 98,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MWI,Malawi,Year,2005,false,,,,,,,,,,,,,920000,,,860000,,1000000,"920,000 [860,000 – 1,000,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2005,false,,,,,,,,,,,,,940,,<,500,,1900,"940 [<500 – 1,900]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2005,false,,,,,,,,,,,,,940,,,860,,1000,"940 [860 – 1,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2005,false,,,,,,,,,,,,,990000,,,940000,,1100000,"990,000 [940,000 – 1,100,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,AUT,Austria,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BRB,Barbados,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BEL,Belgium,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,CHN,China,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,CZE,Czechia,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,FIN,Finland,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,FRA,France,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,HUN,Hungary,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ISR,Israel,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,LVA,Latvia,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,MLT,Malta,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,NOR,Norway,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,POL,Poland,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,SWE,Sweden,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,TUR,Turkey,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,USA,United States of America,Year,2005,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2000,false,,,,,,,,,,,,<,100,,<,100,<,100,<100 [<100 – <100],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2000,false,,,,,,,,,,,,<,100,,<,100,<,100,<100 [<100 – <100],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2000,false,,,,,,,,,,,,<,100,,<,100,<,100,<100 [<100 – <100],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2000,false,,,,,,,,,,,,<,100,,<,100,<,100,<100 [<100 – <100],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2000,false,,,,,,,,,,,,<,100,,<,100,<,100,<100 [<100 – <100],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ALB,Albania,Year,2000,false,,,,,,,,,,,,<,100,,<,100,<,200,<100 [<100 – <200],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,COM,Comoros,Year,2000,false,,,,,,,,,,,,<,100,,<,100,<,200,<100 [<100 – <200],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,GEO,Georgia,Year,2000,false,,,,,,,,,,,,<,200,,<,100,<,200,<200 [<100 – <200],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ISL,Iceland,Year,2000,false,,,,,,,,,,,,<,200,,<,100,<,200,<200 [<100 – <200],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2000,false,,,,,,,,,,,,<,200,,<,100,<,500,<200 [<100 – <500],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2000,false,,,,,,,,,,,,<,200,,<,100,,580,<200 [<100 – 580],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2000,false,,,,,,,,,,,,<,200,,<,200,<,200,<200 [<200 – <200],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2000,false,,,,,,,,,,,,<,200,,<,200,<,200,<200 [<200 – <200],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2000,false,,,,,,,,,,,,<,200,,<,200,<,500,<200 [<200 – <500],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,EST,Estonia,Year,2000,false,,,,,,,,,,,,<,500,,<,200,<,500,<500 [<200 – <500],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2000,false,,,,,,,,,,,,<,500,,<,200,,950,<500 [<200 – 950],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,,,,,,,,,,,,<,500,,<,500,<,500,<500 [<500 – <500],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,HRV,Croatia,Year,2000,false,,,,,,,,,,,,<,500,,<,500,,550,<500 [<500 – 550],,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,false,,,,,,,,,,,,,1000,,,660,,1400,"1,000 [660 – 1,400]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2000,false,,,,,,,,,,,,,1000,,,750,,1300,"1,000 [750 – 1,300]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2000,false,,,,,,,,,,,,,1000,,,910,,1200,"1,000 [910 – 1,200]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,UGA,Uganda,Year,2000,false,,,,,,,,,,,,,1000000,,,950000,,1100000,"1,000,000 [950,000 – 1,100,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ARM,Armenia,Year,2000,false,,,,,,,,,,,,,1100,,,530,,2600,"1,100 [530 – 2,600]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2000,false,,,,,,,,,,,,,1100000,,,800000,,1400000,"1,100,000 [800,000 – 1,400,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2000,false,,,,,,,,,,,,,1200,,,1100,,1300,"1,200 [1,100 – 1,300]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,false,,,,,,,,,,,,,1200000,,,1100000,,1300000,"1,200,000 [1,100,000 – 1,300,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2000,false,,,,,,,,,,,,,1500,,,1100,,2300,"1,500 [1,100 – 2,300]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2000,false,,,,,,,,,,,,,1500,,,820,,2600,"1,500 [820 – 2,600]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2000,false,,,,,,,,,,,,,1500,,,860,,3600,"1,500 [860 – 3,600]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BLZ,Belize,Year,2000,false,,,,,,,,,,,,,1500,,,900,,2100,"1,500 [900 – 2,100]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,false,,,,,,,,,,,,,1500000,,,1400000,,1700000,"1,500,000 [1,400,000 – 1,700,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,false,,,,,,,,,,,,,1600,,<,500,,4100,"1,600 [<500 – 4,100]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,KEN,Kenya,Year,2000,false,,,,,,,,,,,,,1600000,,,1400000,,1800000,"1,600,000 [1,400,000 – 1,800,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,,,,,,,,,,,,,1700,,,1200,,2100,"1,700 [1,200 – 2,100]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BLR,Belarus,Year,2000,false,,,,,,,,,,,,,1800,,,1300,,2500,"1,800 [1,300 – 2,500]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,IRL,Ireland,Year,2000,false,,,,,,,,,,,,,1800,,,1600,,2000,"1,800 [1,600 – 2,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2000,false,,,,,,,,,,,,,1900,,,1700,,2100,"1,900 [1,700 – 2,100]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2000,false,,,,,,,,,,,,,10000,,,5400,,16000,"10,000 [5,400 – 16,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2000,false,,,,,,,,,,,,,10000,,,6300,,14000,"10,000 [6,300 – 14,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2000,false,,,,,,,,,,,,,10000,,,8500,,12000,"10,000 [8,500 – 12,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2000,false,,,,,,,,,,,,,10000,,,8700,,12000,"10,000 [8,700 – 12,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2000,false,,,,,,,,,,,,,10000,,,9000,,12000,"10,000 [9,000 – 12,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,PAN,Panama,Year,2000,false,,,,,,,,,,,,,10000,,,9600,,11000,"10,000 [9,600 – 11,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2000,false,,,,,,,,,,,,,11000,,,7600,,16000,"11,000 [7,600 – 16,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GMB,Gambia,Year,2000,false,,,,,,,,,,,,,11000,,,8500,,14000,"11,000 [8,500 – 14,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2000,false,,,,,,,,,,,,,11000,,,8700,,13000,"11,000 [8,700 – 13,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2000,false,,,,,,,,,,,,,11000,,,9500,,12000,"11,000 [9,500 – 12,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2000,false,,,,,,,,,,,,,11000,,,9800,,12000,"11,000 [9,800 – 12,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,TGO,Togo,Year,2000,false,,,,,,,,,,,,,110000,,,100000,,110000,"110,000 [100,000 – 110,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2000,false,,,,,,,,,,,,,120000,,,100000,,130000,"120,000 [100,000 – 130,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2000,false,,,,,,,,,,,,,120000,,,110000,,130000,"120,000 [110,000 – 130,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MLI,Mali,Year,2000,false,,,,,,,,,,,,,120000,,,97000,,140000,"120,000 [97,000 – 140,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2000,false,,,,,,,,,,,,,14000,,,11000,,16000,"14,000 [11,000 – 16,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2000,false,,,,,,,,,,,,,14000,,,8100,,19000,"14,000 [8,100 – 19,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BDI,Burundi,Year,2000,false,,,,,,,,,,,,,140000,,,120000,,160000,"140,000 [120,000 – 160,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,NAM,Namibia,Year,2000,false,,,,,,,,,,,,,140000,,,130000,,150000,"140,000 [130,000 – 150,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,MEX,Mexico,Year,2000,false,,,,,,,,,,,,,150000,,,120000,,170000,"150,000 [120,000 – 170,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,HTI,Haiti,Year,2000,false,,,,,,,,,,,,,150000,,,130000,,180000,"150,000 [130,000 – 180,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2000,false,,,,,,,,,,,,,150000,,,130000,,190000,"150,000 [130,000 – 190,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2000,false,,,,,,,,,,,,,16000,,,14000,,18000,"16,000 [14,000 – 18,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2000,false,,,,,,,,,,,,,16000,,,8600,,42000,"16,000 [8,600 – 42,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2000,false,,,,,,,,,,,,,160000,,,130000,,200000,"160,000 [130,000 – 200,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2000,false,,,,,,,,,,,,,170000,,,130000,,210000,"170,000 [130,000 – 210,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2000,false,,,,,,,,,,,,,18000,,,11000,,30000,"18,000 [11,000 – 30,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2000,false,,,,,,,,,,,,,19000,,,14000,,24000,"19,000 [14,000 – 24,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CHL,Chile,Year,2000,false,,,,,,,,,,,,,19000,,,17000,,21000,"19,000 [17,000 – 21,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,DZA,Algeria,Year,2000,false,,,,,,,,,,,,,2000,,,1800,,2200,"2,000 [1,800 – 2,200]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2000,false,,,,,,,,,,,,,2100,,,1800,,2400,"2,100 [1,800 – 2,400]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,GUY,Guyana,Year,2000,false,,,,,,,,,,,,,2400,,,1700,,3200,"2,400 [1,700 – 3,200]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2000,false,,,,,,,,,,,,,2400,,,2200,,2500,"2,400 [2,200 – 2,500]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,SUR,Suriname,Year,2000,false,,,,,,,,,,,,,2900,,,2200,,3800,"2,900 [2,200 – 3,800]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2000,false,,,,,,,,,,,,,200000,,,180000,,230000,"200,000 [180,000 – 230,000]",,,EN,2021-10-11T04:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2000,false,,,,,,,,,,,,,22000,,,19000,,25000,"22,000 [19,000 – 25,000]",,,EN,2021-10-11T04:00:00.000Z
